path;avg;block;radial;phash;marr;color
/home/breno/codes/cv/hash-similarity/data/original/a7105d52-c9e0-4b2a-b4b9-4751b3e1aa3e.jpg;marr -> da69348db6c92fb1f8da6d348db64b58b65b926d348db2dfa49e499b49b485bec96fb0d9db49036db2d924964bda490b65be0598b25b92499b6dbfc7247fc6934d9b69225d91b2d0;phash -> 83e368eca4667a9e;avg -> feff1f;color -> 57b0748b3576663f38;block -> 7018feffffffffffff07ffffff1f3c;radial -> 8aff2c
/home/breno/codes/cv/hash-similarity/data/original/a19d62dc-2904-4a74-8219-8b574d6c434c.jpg;marr -> 0d93e4e47db13e4849248fff1365a0da48d9e276349c8f0762484924b6e4924db3664849fc36e413c1c92e49e0e036f612424b6c1e5b0dae3f1290f9dfb0d96deda484992326c8c8;phash -> 79799e7b794d9595;avg -> 38;color -> 56692ac2f3b4723fd66ebfe482a59b3e8aa56c99f794253e14040e872aaf163e740e87b55bfb443c8f223baf14c06a3dc10238016ac92c3c268753784bad6f3fa2562d25ca0bab3e4efb191c0a64a23d2dfb60d51be9b03d806bb30a3ce70e3bbc1ea35a6eb3f13c121cd23cd55a6a3b2666676b1b31683f97fb342d39f09d3e47db245f92ece13d8642345d2dc3123efbe6c32d2550153c60c3aa03dcc6603d8afa417cc9b1153c77edbc28a3bd683f5edd4226da14a03ec0f2aac0f1e1e23d6b345509ba72143e9903b12b59c8183cdb72636e;block -> e01fe00fe00f;radial -> 578afe079194
/home/breno/codes/cv/hash-similarity/data/original/a4dcc1f6-65d6-4599-9076-d3d87b5e7d22.jpg;marr -> db36e48936d9bc9649c936e48d26ccd9b6c96cb6e49966ca59b2496cb26db2516a6c96492c926db490596c9e492b12492492cb24965b5b16c364936f25b05bdb248924bb212c92db;phash -> 2009199202092902;avg -> fff2fff8;color -> 3fd4eb95dc38643f8f082d284d91813e3e1c30d4b859013eff61e758c4e5f73de063cd7eb951f73b08a55d48b8542fbd7dde8004091202bc0860a5bdc7eb5d3ff318297d3c0a583e8ac20ac7;block -> ffffffffffff81fffffffffff0ff7c402c;radial -> b09f
/home/breno/codes/cv/hash-similarity/data/original/a6f1bc2b-9041-4e93-bdca-090e9e1faff4.jpg;marr -> db365924bfa4912cdb4d8d993269a49f70646dc9193f29b7b2c9326cc920edbe05926cdb6c52726dbf2525b65f6c76192db1396cbe1bda12c6e5b4b96e67c90fa4a2c5b1336e4fc8;phash -> 0809778e1c601103;avg -> fffffe0110100c;color -> f60d0363b840643f77d17e2eb952983edcc3f749cafc163e133fba11c0ab163e3b017131a2863d3c04f7ebf927ea6bbd881a5969e36b2abc1556a10a0e19613f77d56288c939a13e338152549641f73db8662fc21a4bf13dfab1ef696ca2d7bb12ce072ae727373dd91309ebc8daf43b150c3b85fa2d503f779a7ba64894373e5dcaeb216735c33d5d4cf1e22f92ba3d8c4fa3b59d858a3bba9287f2d4c9d13c60f82fa1bb;block -> fffffffffffffffffffff0ff;radial -> 9f9e
/home/breno/codes/cv/hash-similarity/data/original/a12febab-ae25-4f8a-aaba-ece5a1be5de4.jpg;marr -> f87c092d9e436dacc9f878192dab612e48dbf87a192dbb4f6693b0f872092c9da127484bf87c09326e036cd25bf87c0929be036c92d9d26d093b664b6c9eced269093b624b2436d9;phash -> 108566599d26722d;avg -> ffffffb8f2;color -> 255da4988bbe7f3f148f491f77f2e73e1c8890c54d22603efb6e9756b32a4a3ed4082a78f7e59f3c2eb46d575df2be3dc013579aa193adbca233a078260b603f27d9b8af9fd9963edd672e8cbf1cb73d9213daf060daf13ddb3b956bc158d5bbc274c16363e0383dd39df387307abe3bc8e9ec7b1642513f9dfac626906e6c3e2285f6523ca0bf3dc5073e92ed4bb93de5044444a0a56abb88573b3fdca8e3bc632bb1b81c5885bbb85b67486c59523f9d2bcafd264e703e206e212e1d0dca3d63e6e64f5ca1c13d41c45be4410e83bbb8c6465b1239f0bce0886c137d9b95bbf8a392ebf72e543f36b6ee98cd7ef23d7ba1acb69be2393d0387;block -> ffffffffffffffffffffffffc083;radial -> bdab
/home/breno/codes/cv/hash-similarity/data/original/ac00bd28-426f-4548-9e9b-a4ab5fd937a3.jpg;marr -> fc7e3f1f8fc7e3f1f81389c97272383c3e1fe487b61d8f472769f82f7809326e3b6f49f0d913497e0e47824c4f248dc9e271387e48171a70383c8e4d9b48c90381c0e072786c0e07;phash -> 0995e95ee1eccee3;avg -> a6dac6dad850f0e0;color -> a4b2dc4623d57c3fc42e93ce8ff58a3e260af6c753c2523e82071a37c201333e10e1570af96f84bccdf34dd6de76723dafa2aace707d72bc5326f96271aa5c3f3734118ec43e623e8186f3f1f43ae83d3f2b65f21931d73de8c0b465a7ab84bbf8130370d84b0a3d123803d82343c83ba02e46b4704c503f885fdd9e53b6253e92fbc1dbd310773d85a146f6c26b883dac2c6508865f133b9f0c39f25210a43c76353565d7c110bb8881fb6ec9b2523f1828269e688a3d3ec459a17cd87ba13df5dcafd4c0159e3dfd035688cf69313b7a19d2848a84c23c4c4d42015d394dbbf3c48b624810533f50c960d23baee43d84754967b87c673d9121fe42f89c4d3d1c32cb8a0a2d8c3a9e287e82fbac473c029fbc277b26b83aa40e2f2e8487583f1c2a1a1f0cd6f43d479dd5da3bb3863ddd4268333a776f3d0ce30f41fc1dcd3a3cdd74592d8571bcb0fc521ec706fa3a;block -> 747efe7bce77ee77ee770e704c76ce66ec766c0604;radial -> 6fb1ff279adc
/home/breno/codes/cv/hash-similarity/data/original/acc67e59-189a-4c39-b9bd-6068c6f51f59.jpg;marr -> d10bc1e370f8fc3edbd216fc9c0e070390cb24b5a49b49289016d92fcda49272fcb43e4b2da5a4dc0ecdb76cc96c9366d3624583904b60f27826d0789c72d91f86c3e27138dc1e27;phash -> a6b6366753c343a3;avg -> 46415e7e6efee282;color -> c6b50b455147683feeb194604f43733ed82cc7f65987f43de2df05dc916fd93d87ac8e0ac973cdbb4e40a6f0b6f9ff3cfe135fb5eb43c53bc82b2a313604593fbe1beb8e178f383e9055db37c94ca03d1f1b983ee1bccc3dffd43042156a923b2a7da18327ecec3ca3ec7c7e09e278bbe58b112b7e72533f323dc8ebe97d553e0665debe6391873d885cd32146fe933d68c7ee5f38b5;block -> 7e300f30033001307d30fd3ffd7ffd7f7d7e3d7cfd7f7d7c3d7c1d780460;radial -> b4ea
/home/breno/codes/cv/hash-similarity/data/original/ae33c6a1-78f1-497a-a2cc-f7d8ad259497.jpg;marr -> ec761b2d924b6c93b6e4721b2d924b6cdb26f872390d924b66dbb6f87a390c96cb6e93d9d278390d925b6d92c8934980ecb6cb6493b61389c1e5b2596c93b61383c3e5b2496cb736;phash -> 0809933624491812;avg -> ffffffee;color -> 7f09586720248a3fcd994c4650c52e3ea994b67f65d65b3e405b3ecd63fc6c3e4f7d2efe9477c43c441c8179713b7abd567d25d5b275e1bcc16c5b244c2a4c3f104e8d1e17dd0e3e6ce190b87d298a3d443b8d660a962c3d2cddec8078ea8eba7180d8818a0e173cb7a8ff82d1ea92ba348141f6f2334e3f35801c;block -> fffffffffffffffffffffffffcff70fc;radial -> ac
/home/breno/codes/cv/hash-similarity/data/original/aec089c8-5b2d-4d1e-9934-cc5b1c060270.jpg;marr -> 94fc0b5f027da3c21fd387c5ef;phash -> 1919e6a5996c2434;avg -> 1411483b3a2960;color -> f86dd84dd35a793f4668ffc8b160363e8182d618a017ca3d1b83d3476e48e23d6a6ce7d84d58903bba049ffd0ddbfdbcf27b132dbbdfc8bbd7597f5f61e3573f264c1e077fe2243e6d7d8c574536973d971e9d63834f983d6ed381651e43283b96151b85665f9b3c5e10737436ff40bb38e4fe51a586693f8ad697a5e3e1193ede8e43994713ed3d420e59a702c5dd3d2012cf752b47c7bb4766f083d4e6e93c76672301bfecce3b8c8dea854bbb6c3f76e1e930cc3f3d3ea9563a7e1f1bf53dca457ae63d8ce53dec6caff908bbc9bba6ecc67799170b3d1af512a63643e33bc1d37d3ed4b7543f72d43711a7e3943dc21c82ce02d5f23c1a2abfc8a9b6fa3c94ff4993cb5a01ba107d5b649d6292bb218cb99d261decb968a2614be483563f4a16680dc9fea13db0d78a82ae2b023d3670c4dfe60ef23ca4a953fdeef5ee390d883d15b712c5bb582b24806a6bf8b9;block -> ;radial -> 7f92fe
/home/breno/codes/cv/hash-similarity/data/original/af697504-482d-4d35-9ac4-c6b48edf7286.jpg;marr -> fa7c391e0f47c3b1e8e87a3c0c9d207dd9d8e407c7e27278fd8e0f6ca6e4dc06d4cbf1d93a3637138e4760f3fc6c727480f9a12597c0920da3d27661244d64db4db06371b89e6627;phash -> 8d70e299b3733967;avg -> fef2e2eff7e1e6e7;color -> 74ed43c59e45683f5903fdc32ab06d3e19b05cb7368acc3dab6dffe84acb093ea6cfd9181b0f043c3c102af24cf72bbdd6982008166ef1bb70ed7be2df6e6b3f8fd31ee9e9d3c13e1e724a4c9a581c3e11d1c810e4f2263ec731d656dfc54c3c26fa80179c7c8c3d964bdb4a647f553cc665e97360fe4b3f6d3008ceba19ec3d5c3a578d6c1d723d386046af6abd623dc01668e0db2add3a1d869579bd8a613c94b4241df2f5c1bab4d56e59b6e94d3f8abfbaad0ed5;block -> f8bffcff1cfe0efe0efe0cfcdefe9afe1eff0eff06fe02fe1efe1efc1efc1cfc;radial -> c182
/home/breno/codes/cv/hash-similarity/data/original/b2b94517-6024-465d-858d-a33430c9ff6b.jpg;marr -> a4e9190db6c727c1c024c9897e824f2381c925e9097a46cb6c36f96ded9bd242da1cb64f5b49c6d0d64f2193e19213f696925f1db24b25b366c4b24ec3e1c82d83f68962db6bb04b;phash -> ;avg -> ffffffff08;color -> 2923c29f2194643f7c8a93c45535713e07b90624f449fc3d5669283c6b7efa3d1a9594c56faa063cb9e8e36aa4683bbd70a0cdd9cc398a3b862cd9e354c8573feb31aabeab55a43e49a42468e9218d3d0aacf62dc852b53d73f6815873fd65bba7a542e1011e0bbd1ca0c88b3a8150bb72cafe5173734d3ffb1566430677703e3573d3e87682c23d44db2fdafc30b33dd6ca7ed536df7f3bf4f68b42d769f3bccef818424917443b1717046b82b34d3fef2399f5e0f4743e159adfc5f752c53d56536dc5c6b6b23d33fa22a4a57c803bf46e4139be5df5bcee0d08a48f18413b15f0624aa57c563f178d17f17484e93d2f29ba9d83236b3d7f020b06e16a6c3d522e93f0478ae83a0885c949a35c693c27b08795b890b3ba9815e36d390a553f550535541512e03d1b99a2271142463d0cd08c50600f4a3da075a8794208a33aa9b92f29ff7642bccd196fd48df582ba;block -> fffffffffffffffffffffffffffff8fff007;radial -> 9fd8
/home/breno/codes/cv/hash-similarity/data/original/b32b10ab-103c-4cea-94aa-f98297dafa5b.jpg;marr -> db4926d2693499b3e9db4926d269349097c9db4926d249a490b7c8db4936924d3491b7e8db4924d24936d9b649db4936d269b491b649db49269249b4919249db4924d24d2490924d;phash -> fdfefceffed4fbbe;avg -> ;color -> 7687374437a7573f42562841cf60233e92997669f7e8963d3954564fef8c843d44641456efbd223bb2ae95;block -> ;radial -> dfe2
/home/breno/codes/cv/hash-similarity/data/original/b73b539b-e4ca-4176-93ed-873097d129f4.jpg;marr -> f86d368496d92f93a4f87c368496db6f49f0f87d368496ded3400ff87c368496c724160ff87d368490d92587c8d269368492d83c1ecfda6d348496db2d925bdb69348496cb64961b;phash -> ;avg -> ffffffff;color -> b409e82feaf96c3f4c29eca6749b6d3ea4ac7302ad4c2a3e9b6f91368553303eb23f08ca6ac16d3c10ad4be54e675ebd948efdf879a3373c89886d42ca215b3fce7947a2cc8c9d3e0778e9c5936ecb3d81edbb350f0ede3ddec64619fcac993bf4375569e575f4bc185a4ac31fccc23ba0ce66420712513f777650155434633e46c3a8ff21a7d83d6cf48e7bf027c93d7c969451e8a1ab3ba081e0e71a1cf5bcc8df0d44be8e6b3b9236ee40f7a2513febcdb5c05bf4683e25cacb1841f6da3d2e8366614c62cf3d3aca164bbe2ab43b8d1dbb0a6e3402bd80252010b7d15fbbeea752f3f88c543f3ef14a134efffb3d9177e4d97094683dbea8ff5b4d16603d98aae63a5a60d13a6e57bf9cc7bb50bc041b03af51c7c3baa23a10db14ec563fa9ef764f75f9fc3dd2d67e093635793de12c19c8084d743d3756cc6b1b9efc3aa0a821752f8c783c;block -> ffffffffffffffffffffffffffffffff;radial -> d88e
/home/breno/codes/cv/hash-similarity/data/original/b109b4e1-3c2d-4081-9ce7-795a50bf79db.jpg;marr -> 92;phash -> 3692c37d4989196c;avg -> ff8f2797c3c7c7ef;color -> 02d261839a58633f263a18da5f68423ed036e91569e1a43d9139dc220910ee3d20d2b323c324c5bb5693790e5b7f16bd7e4192e748afb43b68244c635b18613fa5ef923d03f2893e5762dba62646013e23e5cc3c83ae103e24aa8bc756bd013c6e260c47bcf1583d29dcea8d29a2283c5af2ca83d6da473f5845f674b7b1de3dee9ce87b5d62253deafd2a1856fe323dea90176b78de70baa0f01b4be4bb29bc48923fdf885634ba841ec7967b044a3fa6162de0ec41f93d5a13ba83bf49453dea2bbe6a4709323d57841fcebc207f3af9fac3f7850d323c80df243db9f5443a3b9b33dbb275543fe17616fb5416e73d8a8727846511373d4ceeb9ee9fcf843dbe1c121dfa39eabab38b6edf77fa803ca14bc138499aee3a9de08d0c18c4573fa038e915f09b013eb81d9ac53e8d503d1bd42b9a513da73d67cd46ec46e732bb2928fe0f35ffb0bc90444ac18ad41b3b;block -> ffffffc3ffc1ff801fe01f811fc17ff00ff807f807f007f00ff01ff87ffcffff;radial -> a3
/home/breno/codes/cv/hash-similarity/data/original/b737bac8-3ebb-408f-8ab6-fb44dca19493.jpg;marr -> 9230ccc49647e58fc09206c16491f8fc8fc99307c6c496cb2592d09217c7e6c6c92db3b60381c6e0f24f91b6c99b49a4e0f24cd9b7f0e270b8de40d899b63f9337d0d6ce4b25b7f6;phash -> 1a27268836090926;avg -> df4fcfdf0170;color -> 1cf3c583860a803f44a239b6c5a8923e8780c9a2e627123eb31bc709dc;block -> fff1fff1fff1fff1fff1fff7fff7ffe3030302;radial -> 97ff
/home/breno/codes/cv/hash-similarity/data/original/b1c15b90-2660-4fc8-aed8-b4cc93019db8.jpg;marr -> db4da6c4b920bc9e4bda6d369e0f;phash -> 5954f20ea0dfe69e;avg -> ;color -> 97ae7044408b653f5c5cbf4436d38f3ec6c237a123e3d93ddd83789a95dfc63dda92e956bb9ca7bbdcfe6ef2502adfbc15ca67fcfb938bbb38eb;block -> ;radial -> b5ff
/home/breno/codes/cv/hash-similarity/data/original/b9db8221-1764-4fc5-a08f-09238acfd9a4.jpg;marr -> 24c24965bd3ad06cc72412417b4e0720325f24da59;phash -> 8c413d921a6da4a1;avg -> fffee72410858809;color -> 683f9091ef9f753f21fd8afc22f6b63e398e58dd72e3303e481e25f87df5383e0587e357eee5773ccc0992faa519613dacfc98b64252753c100e866055ac583f1b5b0dc8ac61943ea41991a7b9c4c33d045438a08951b73d1b32e14e47bd77bbc44b1855f1bb06bdb6ad4ac435ac82bb3e2ad24b07774f3f59897c0526581b3e5486a16ee02f853d9b99fb5239b29f3d3ef1ea946a93413bcef32164fd498e3cd8f620bd641e223bdebfe3821740513fb0a52d3e70c80a3ebad516221c0aab3db2d1ab8d7bcfb63d4887f9619b63783b49b4ea334bb9b93cee6751f3799e56bb94ccd47ac88d533f4e3cba632b4c033ec83cd51e7231853d909499f2e4657a3d44937997da1fe53a7089e6c07cef5e3ce3972d0692150bbbd23f3e7f5457583f63fb8825db9df33d2e47ac923ed2ad3db49f21f91de09b3d4088726acbb9503b3ded769fa0519b3cfeb6c0aeffe137bb;block -> ffffffffffff7fff7fff37fc181c14048004800308;radial -> 59ff2c2045460b84ac
/home/breno/codes/cv/hash-similarity/data/original/b0610e1e-fe72-44b9-a323-bbc31fe586f5.jpg;marr -> da691b7c01b02c9ac9d26d1b5e025b7b481b934db90b62586e4cdbda6da6c03e08f83ed8d309b240b27c9380c817cd9bcc91f505985b0f81c6c26e497f661f137924e1b1383dbe4b;phash -> 8b36cee7b691f8e7;avg -> ;color -> af7c862204b4613f448de7ef2d25823e023bc41e7985f53db26c6242cf22bd3dd6bbecf62109743b206fd1ea3d8fc0bcf7e8f51568a9a63beb799360ac06603fd503b8b5fdfe3a3e9025c3a74123aa3d13a135ec014bbd3df4336f3abb7981bbd371aba9d722d8bce299d2bb9f655f3b9413954a445c513f33c703273248513ed31cc7e124bacb3db1e681691067a03da614a8049e21643b9df5197e2abdbf3c51f25f5c980d51bbdca784779639543f9c4e2f3e3f8e503eb569669b0d05cc3d4165a361d2cfaa3d0e90f22987d2753b9ce65b839647d53c230625a02e9e5c3bca98ef41cea5543f81b2f3518890233efc84f8b471fa9d3dca73ed014ead8d3dd11e37690c76273bf816650f268c613cab58edb7d54d2fbbf3f7cc4ad566553fde6eeef205c6293e1c69c8d6c2b9933dc6095fa4965f683dbbefed598f0af03aba5eeeb99930843c486daffdde55f13a;block -> ;radial -> 8206e0ffe0
/home/breno/codes/cv/hash-similarity/data/original/b9fe2c79-12f8-4b45-8b34-2935a5e68f75.jpg;marr -> db12597b4927241e24db36c2fd8da71bb03bdb0dd3527da7619adbdb1276db6d269012c9da12769f4da6d0b6499b0fc1f241b819b64b936d8972663127e0c9b37e1b1a0d81fb80c9;phash -> cb1cf623a8c00ea6;avg -> ;color -> 4030ff2208a9623f362147be5ec5773e4d6280a23f40f33daaa51db5dc06;block -> ;radial -> 6771
/home/breno/codes/cv/hash-similarity/data/original/b09ff7e3-6603-4ff4-a7a6-643803109acc.jpg;marr -> 6c93c8e3f6d92c92372046c1e0f0f8d0b7db80b0381987c3e5b9e02d8f87e381c3e3a1d86470381c8e070381c893327b1f8fc7e3f038da783b2c864b24b2499349881d8fc0e07e07;phash -> e445098b4b1b1333;avg -> f7f4f0d094545080;color -> 9817ac8a7dca613f7d6c6e436d679a3e08726558557a723d13591feba8e7d63d6c02ded2;block -> ffff3cff38ff30fb30fb30fb30fb30fb30fb30bb20b3;radial -> 6c0f568e447c53ff3c
/home/breno/codes/cv/hash-similarity/data/original/ba0dfe5c-0093-4904-95bd-3cb5521aba54.jpg;marr -> f87c3c1f0ec76093b6ec6936dc864b6392dbb44936d4924b49b21ba4c936e072792c1edf24c91b7c164f2381b607c91b6492592e6db65a49db60f0387c3f36d271381c365f2392db;phash -> 4343bcbc434bdcb4;avg -> ;color -> 302d2cc9b6bc5b3fee1e8096771d303e31a1f368b902903d27344468f38ac03d55ced2de37be77bba61b6d99df87debcb04d7a61297e393b02eb07b8927b583f2862f961931c4f3e6c9db65dc5c2903de104d5f51c247c3d9c207552ae0a133bce2989a743b1a2bc10a2f8f833a1d7ba2ec037fc3bef5a3fa5a30174e8f8723e648ddd9da6cab73d250d3795259dfb3d69f95a62c259e5bb2e783de87509263ddd01ecd2771bc7bb63fe9a7b9e0a603ff4dbfa5c0c97833ea4189baa162ad93df80a093a31850c3e0b0cec9ffc61f9bb9a35bf7ccd52453d4b62e188794a0fbc261e86297ec2553f1ecceff9400bef3d32faf5ec32224b3d21696578fa156f3de886e390c389d63af504624ee3f763bc4023537377f8d03ad22547e4428a543f5c93d77ef71bce3daf61cc1ff75e373d17304910f7ee4e3dcd38b95f3213a23a856cfb55b5952a3c2e97ad3b0a9f7a3a;block -> ;radial -> 4a77ff
/home/breno/codes/cv/hash-similarity/data/original/bba3190e-21a5-4e93-aa19-b0853c88d5b8.jpg;marr -> 2499248c925f61929b24c924c496cf21b2db64cdb6cd96cfc192d96da4b6c496c76390d807ed368491d89d99c8f07c3660f647666c66f870391b0fc763b1e00783c3e3f1b89c3e0f;phash -> adaf143443d31f3c;avg -> c040433f68405040;color -> 92f13ed0ea625a3fc1b3ae63f0363a3e3019ee24a7f2bb3d0358ec1891bea43d43484673de80653bc9593e584b8dca3c3467c0946ef4433b7a899ffa35404f3f5b5b112d5843363e0cba86f4c42cb93dd43c17d731;block -> ;radial -> 7789effe543b618136
/home/breno/codes/cv/hash-similarity/data/original/bbb3fb63-6d02-4112-b504-809ff2d672cd.jpg;marr -> 7a693e9b6db6d249c9136d0b63c0dcd83e4bdb4dc97276dda1f3b09b365b9c9ed69393b0b489a4c4d93eda92f82dd932427278989e4f6dc992e3387ed8a64b1b4d86c272fed12617;phash -> 82c67878c8ad7a7c;avg -> ;color -> 829098d7d405723f427a128e6c9b443ebfa56562903d313e5e55689eb31a453ef9b0e126cf6771bcfe;block -> ;radial -> 5cffa52d6e9cf36a7d621b
/home/breno/codes/cv/hash-similarity/data/original/bd77cfdb-2c46-4c3e-beaa-4140b7f9c3d5.jpg;marr -> f06107e3f1f96cb7b42e691e9e0e432593b6fa7930;phash -> b9b366eee59a7dbe;avg -> 082c7c7e7e5c;color -> 548d533c35e77d3f03a98314c4c5843e7fc50d744ed0bf3d3dde09fe4fa5093eeab5e6a4a6b4ef3b1d80157aab91483d61c7a868163afcbbb1d418954477553f05724299c24c2b3e5d6b53d52deb433d7449ee4922f7893d502d1c8c7c08c53a92b3a54aa673963ca45058dc0468023ba7eefe11a90d5f3ffe0a15ae1c556d3e899b5d04a593da3db6b469bffcdae43d;block -> ;radial -> 8acaa0
/home/breno/codes/cv/hash-similarity/data/original/bdb5f3f6-73d1-4c05-89b6-aa6da6859f34.jpg;marr -> f86934de0d3793800b1bb244e271bc981efb1f89c0e270387c3e1f0392c1f24ecc9a4c0703125b7370fcdaedb6e012fb3e6e449348db0596fe1f8fc7e3f1d807e9368170f84d86cb;phash -> 960a6a0bb515427a;avg -> 030383c343c3c381;color -> ;block -> 0f;radial -> 3a
/home/breno/codes/cv/hash-similarity/data/original/bfd412c9-d4cd-45b4-817f-8de5be5c8b5c.jpg;marr -> da6d0b6030783e4926da691b7f4e476649b4da494b65bc81b24936d21252db0a305b6d35d212725b464adb6960da121b6d983e864925d212498261392e4927d212e4ac8fc7264926;phash -> a82d0d;avg -> ffff;color -> 227f5a1d32f07a3f07d53ac8c722c53ee7274b380673ea3dd7f5e8fdd7bc4f3edd879fe9323f7c3ce2ea2d5045a4b93d04ae5c3fb21b553c323f74c0d5385c3f4c4ec5c3648f893e0a5750e7263cb43d195186b02ecb8a3d2a7ab48899b3153b0850ad2a8d84d7bca8561ce360083b3b2435ece47dcb573fb9460951424e5e3e1df8e0b21f57d13d3db9e8aaac1dd03d16292ae63a36b03b8bfafc7c0b89053dadfc4755683292bba0437d1c59555d3fc61f0f9bd2a77f3eed5083029314e13da07037b95f60d83d231c022fabb6c53beac6a1be781d213d58523c7bd6679bbbf468bb3b;block -> ffffffffffffff3f03;radial -> c8ff
/home/breno/codes/cv/hash-similarity/data/original/c0a77867-3e3c-41fa-8e10-c7dab68e33db.jpg;marr -> d269349b4fc7e3e9b4da69349f40d8fc6e07da693680b2dcd84e36da6da120b9349c4f279b6d9b2b7d24987d369b6db32c0ec7e479a69b6d992d984cdd87c09b6d99259dd92c9bc9;phash -> 2dd19a3e46c67135;avg -> ;color -> 44f21008ce806a3f041d8c7ec7256b3e18f6877c4bd6d33d52bfb6dcb3d0153ec822dc732ec11bbc9ece428bae0754bd6159f7898761f73ba42370cda013603f08fe30ba527b5c3edcae2235c6c7e53d249e55bd331ce63dd02faf7eadb6b9bb72226f24a03c09bdcbb05485c3a2dd3b50190dfc8d99643f29981743e00a7c3e40ac26e6f3f7e93d93415b1dae2efc3d086b09773a5dce3b3a90c1ed924d20bdf7019ef766bd;block -> ;radial -> 82
/home/breno/codes/cv/hash-similarity/data/original/c5a81b7b-29cd-41a2-9773-5ef10dc74418.jpg;marr -> 27c9c4e971292469262db2f92c9fb4db325ae499b404bc96d1b3b0ecf6836669302cd9c82486d92c41836e4e2f24cd8f32c24ed9b21b25a6fc84926ed85fd32d3e7606505fc1b25b;phash -> 32a91869880587b3;avg -> 1801c6a34f6ef10c;color -> 84a313ba5f86593f4c5cdabeb737333e925a0f032ae29d3dfb05b38629d65d3d64c4fc390899e6ba4805bd02448641bc2adde6c84043e03a617cd908;block -> f73fc91183;radial -> 93e27653fffb
/home/breno/codes/cv/hash-similarity/data/original/c2ae7734-dd73-4c43-a60d-183d6978f35a.jpg;marr -> da6d097f42df93b2d9da6d9f918e449092d9da7a3f1b4e6491b4dbda58761a46c926825bdb26c3f362796d90c9db36fc9a4d236d965bdb16c37240f324324fdb16cfb24e85b216b6;phash -> 13b8c6cdfc0e666e;avg -> ;color -> 5e057e3a1269643fd5ec0ca5434e6b3e6e1a637b85deeb3dbd7ce908377afd3d5f9e08a5445301bcb9f1152afc013bbd7c07b28dbcd2ebbb7ea654ad3f71583f74532af64aff473e98ae68dc5f58e43d6ca9eba6fc14c83deb44ee1ffd90adbbc1872b6d757ef1bcebd8daaca2b59e3babbabfffc74c503fc3627f97728d273eecc228d98920a43d508d6378e97e613da1cd1c8ee8e1efba87ec8ff14a6b663c4c1116df28d7e93a70398e0e3c4e543f380e43689b9a263e0ff6448c4470a93dab75b0c0659d923d506ef92131a4273b7ebd03df1255a9bced2ff144ece540bbed587f662532563fe13d45761416f33dfa4c14f6b9f5923d6e4f3b70cf40b53d11759bf84053603bde18e98702ea903ce52314882e1565bb9887bd5cf88a543f716f3d77822bc63d514f66f7ff8a833da137cd21770a9e3d767e75888d622b3b6a6215cdc1d987bc900332c2d81b3dbb;block -> ;radial -> a538
/home/breno/codes/cv/hash-similarity/data/original/c87841b3-ad82-4c94-80c0-a250da96acc2.jpg;marr -> 6cb041f26e4b20923fe4e0db1b;phash -> 9669d8976c51a486;avg -> 3fbd7defef5595;color -> 1a3c3c0720dd643f4da9716a07ec843e4dfb9a745ffad03d34d1150c3a70d33dc69b751aa22ca4bb987a9b7d1cd31dbde925508a6da1b33b6a962e539437583f745f14f5eda2443e4a64ff052767b03d3588d30afc9cc03d6f062e038c54853baa679010b639ae3c7369cad3f807773b58e35a89f9a54c3f943c0a2b83ad443e45117817a4dc983da19f791dedef9b3da16052bec4cc3abbd7c6ffdc2974c6bcd5d5cb443bb4423b8ec0b6f603b4513f9e95f7f67c48443e7047b4418a38a63d4cad420174d1ae3d9586872b81a367bb28102414842ad7bc60e1ef305f7a513becb41b5310da533f5de6f5780c3f2c3ee2c323f09663853d1ed1d27c3195753d3aec64fee5e2023bf2866c20d633943cc974812a28d3efba107cf79f222c573f29040b310438113e6b1df04749e46c3dd336a0cd13aa6c3dd2fb489c21cee1ba90f6d378a00968bcb66b75ea12a4e23a;block -> ffffffffffdffffffffffffffffffffd7ff87f601f203fc13fc31002;radial -> 55ff5b0c2733
/home/breno/codes/cv/hash-similarity/data/original/c2b3c9ed-946d-416f-a81b-7593fcad8f2b.jpg;marr -> fc7e3b1f6e4ec18607e072391b6f866f85c1f070391f8928dc0e36e806e781b1fcdb69b6247c3f1f0d86d09fb6e037368c8f87a1b3a4e47c3c1e0a4ec1f3b603e188f2764cd1b1b2;phash -> 85f83b8fc33c5887;avg -> c0d0c0e0c6e0c366;color -> 2cf93bc7310a623f3f841bd115a7753ea2664238760f043e9d5e115bf004f03dfa7b38e5fe90d0bbf0bbbb4cd82714bd12bca979c40af9bb262a9f7062d1613f5db3e33fe991793ec928946f7e9ff23dbe111af62f93cd3dca5a41949a86bc3bb69508ee175ce13cdb6ff5ef718ea6bb1803d7c9bd6a723f784ace690d37af3e14f290c374b2253e59e8ee3d9343043e964abbe66eb9293cb00102dbc01b143df811428453610abceec448539ff9743fa2815e4407b9b33e767c2b9e7ca7323ee50e6a7cd56d063ea6bc95bcaacb333ca8193a28635743bd09be4a9e338a113ca8091f58103e553ff129f1d3146be13d0474aee55c66573d7d5cf6895d7e443dd73e9a45b0b4a23a7a9c804d9f5f11bc02830519ab5e8ababafb37a74f85553ff74bc4d6b4a2c33d7657ee5e3035523d242b7958fc61433ddfa04ae7ebdd78baeabe37386d2629bc165b7ac310949fba;block -> ;radial -> 73
